PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
HHS Regions,Region 5,2021,18,0.721399,0.714495,412,379,,474,136,85,1486,487,207979
HHS Regions,Region 5,2021,19,0.79268,0.78527,460,368,,538,135,97,1598,478,203497
HHS Regions,Region 5,2021,20,0.839735,0.782968,567,323,,499,141,115,1645,482,210098
HHS Regions,Region 5,2021,21,0.671263,0.683861,539,270,,403,92,79,1383,474,202234
HHS Regions,Region 5,2021,22,0.751837,0.785444,620,259,,419,110,96,1504,469,191484
HHS Regions,Region 5,2021,23,0.754247,0.758319,707,280,,399,110,80,1576,469,207828
HHS Regions,Region 5,2021,24,0.772613,0.756697,702,260,,337,102,73,1474,429,194794
HHS Regions,Region 5,2021,25,0.7918,0.775318,728,239,,327,119,82,1495,426,192824
HHS Regions,Region 5,2021,26,0.725996,0.721548,622,240,,333,104,77,1376,422,190701
HHS Regions,Region 5,2021,27,0.791189,0.794673,666,255,,335,116,97,1469,420,184856
HHS Regions,Region 5,2021,28,0.803868,0.8322,776,297,,373,126,87,1659,425,199351
HHS Regions,Region 5,2021,29,0.903207,0.927617,892,359,,382,121,105,1859,428,200406
HHS Regions,Region 5,2021,30,0.91879,0.993064,900,376,,512,135,113,2036,424,205022
HHS Regions,Region 5,2021,31,1.02167,1.12079,1013,428,,550,177,117,2285,423,203874
HHS Regions,Region 5,2021,32,1.1194,1.19277,1068,470,,586,196,136,2456,421,205908
HHS Regions,Region 5,2021,33,1.28616,1.34522,1120,511,,738,243,139,2751,416,204502
HHS Regions,Region 5,2021,34,1.27582,1.46295,1241,600,,954,225,158,3178,424,217232
HHS Regions,Region 5,2021,35,1.24308,1.36687,1152,498,,968,199,147,2964,422,216846
HHS Regions,Region 5,2021,36,1.39015,1.45903,1148,516,,974,212,160,3010,422,206301
HHS Regions,Region 5,2021,37,1.50146,1.42927,1068,582,,1076,232,133,3091,420,216265
HHS Regions,Region 5,2021,38,1.29494,1.38595,929,501,,955,205,146,2736,409,197410
HHS Regions,Region 5,2021,39,1.29385,1.31017,934,443,,915,209,138,2639,404,201424
HHS Regions,Region 5,2021,40,1.97551,1.91498,2206,1133,,1974,548,440,6301,610,329038
HHS Regions,Region 5,2021,41,1.84287,1.80319,2146,1072,,1796,461,404,5879,616,326034
HHS Regions,Region 5,2021,42,1.80629,1.75719,1990,982,,1703,500,421,5596,622,318463
HHS Regions,Region 5,2021,43,1.80782,1.78959,1954,982,,1838,471,421,5666,621,316609
HHS Regions,Region 5,2021,44,2.01818,2.02454,2098,1081,,2134,507,390,6210,618,306737
HHS Regions,Region 5,2021,45,2.15416,2.14455,2192,1201,,2501,565,500,6959,622,324497
HHS Regions,Region 5,2021,46,2.21403,2.19861,2066,1438,,2442,645,503,7094,622,322659
HHS Regions,Region 5,2021,47,2.50481,2.35262,2124,1288,,1971,657,539,6579,620,279646
HHS Regions,Region 5,2021,48,2.37491,2.32136,2246,1646,,2493,782,626,7793,627,335709
HHS Regions,Region 5,2021,49,2.56822,2.49427,2102,1633,,2795,772,646,7948,624,318650
HHS Regions,Region 5,2021,50,2.93132,2.82828,2300,1789,,3405,780,608,8882,615,314042
HHS Regions,Region 5,2021,51,3.60445,3.39764,2650,2373,,3224,918,700,9865,618,290349
HHS Regions,Region 5,2021,52,3.96005,3.64647,3207,3234,,2989,1274,949,11653,606,319569
HHS Regions,Region 5,2022,1,3.16842,2.99483,2234,2639,,2550,1255,780,9458,613,315811
HHS Regions,Region 5,2022,2,2.45038,2.3616,1686,1938,,2249,752,565,7190,615,304454
HHS Regions,Region 5,2022,3,1.97118,1.89877,1371,1392,,1604,552,425,5344,619,281445
HHS Regions,Region 5,2022,4,1.52895,1.47416,1051,952,,1212,419,310,3944,618,267542
HHS Regions,Region 5,2022,5,1.22166,1.16328,824,604,,900,249,237,2814,590,241902
HHS Regions,Region 5,2022,6,1.05307,1.00751,880,538,,908,261,225,2812,614,279103
HHS Regions,Region 5,2022,7,1.16492,1.10932,951,532,,1099,245,196,3023,612,272510
HHS Regions,Region 5,2022,8,1.19131,1.10241,870,565,,1008,213,196,2852,608,258707
HHS Regions,Region 5,2022,9,1.32292,1.26561,1047,667,,1484,244,229,3671,616,290058
HHS Regions,Region 5,2022,10,1.48581,1.41573,1214,648,,1703,256,247,4068,614,287343
HHS Regions,Region 5,2022,11,1.77048,1.67169,1520,835,,2076,312,287,5030,615,300893
HHS Regions,Region 5,2022,12,1.77867,1.7016,1506,825,,2022,330,290,4973,611,292254
HHS Regions,Region 5,2022,13,1.88979,1.77331,1558,945,,1980,338,337,5158,612,290868
HHS Regions,Region 5,2022,14,2.01695,1.87097,1569,1041,,2235,413,347,5605,611,299577
HHS Regions,Region 5,2022,15,1.97587,1.84768,1716,961,,2098,357,365,5497,609,297508
HHS Regions,Region 5,2022,16,2.04448,1.917,1781,1000,,2123,424,401,5729,612,298852
HHS Regions,Region 5,2022,17,1.95287,1.896,1755,1040,,2303,377,364,5839,608,307964
HHS Regions,Region 5,2022,18,2.0424,1.94026,1630,1128,,2350,400,413,5921,592,305165
HHS Regions,Region 5,2022,19,2.05264,1.98353,1867,1125,,2412,403,433,6240,596,314590
HHS Regions,Region 5,2022,20,1.83521,1.72858,1729,1002,,2077,421,414,5643,618,326452
HHS Regions,Region 5,2022,21,1.73586,1.62584,1587,870,,1660,369,338,4824,609,296708
HHS Regions,Region 5,2022,22,1.65956,1.55041,1653,846,,1382,360,377,4618,609,297856
HHS Regions,Region 5,2022,23,1.42685,1.33087,1357,817,,1126,342,358,4000,609,300556
HHS Regions,Region 5,2022,24,1.19945,1.10696,1184,678,,846,302,333,3343,602,301998
HHS Regions,Region 5,2022,25,1.14856,1.06138,1086,691,,810,342,294,3223,610,303660
HHS Regions,Region 5,2022,26,1.15038,1.05771,1001,678,,817,331,349,3176,610,300270
HHS Regions,Region 5,2022,27,1.15363,1.06511,978,718,,756,359,338,3149,609,295651
HHS Regions,Region 5,2022,28,1.14931,1.04746,988,730,,819,337,357,3231,608,308460
HHS Regions,Region 5,2022,29,1.18082,1.07157,1002,749,,860,338,375,3324,607,310199
HHS Regions,Region 5,2022,30,1.20821,1.10393,986,841,,827,373,340,3367,598,305002
HHS Regions,Region 5,2022,31,1.21039,1.10231,977,819,,883,346,326,3351,600,303999
HHS Regions,Region 5,2022,32,1.2855,1.12251,846,708,,759,275,317,2905,554,258794
HHS Regions,Region 5,2022,33,1.23839,1.15249,1111,759,,992,333,309,3504,596,304038
HHS Regions,Region 5,2022,34,1.29751,1.2217,1188,790,,1244,321,301,3844,604,314643
HHS Regions,Region 5,2022,35,1.40508,1.32455,1266,754,,1431,287,315,4053,598,305991
HHS Regions,Region 5,2022,36,1.55121,1.45922,1381,886,,1557,336,346,4506,601,308796
HHS Regions,Region 5,2022,37,1.53613,1.42806,1544,764,,1604,294,296,4502,603,315252
HHS Regions,Region 5,2022,38,1.67084,1.58113,1838,785,,1779,298,297,4997,598,316040
HHS Regions,Region 5,2022,39,1.74135,1.66987,2116,762,,1804,315,293,5290,603,316791
HHS Regions,Region 5,2022,40,2.0435,1.98962,2443,790,,2029,354,335,5951,624,299102
HHS Regions,Region 5,2022,41,2.24014,2.16655,3015,970,,2305,381,419,7090,626,327249
HHS Regions,Region 5,2022,42,2.5649,2.53477,3219,939,,2424,407,349,7338,632,289494
HHS Regions,Region 5,2022,43,2.90546,2.75458,4012,1199,,3202,489,516,9418,633,341903
HHS Regions,Region 5,2022,44,3.63259,3.38723,4493,1371,,4719,496,489,11568,632,341518
HHS Regions,Region 5,2022,45,3.89068,3.63498,4681,1620,,5039,607,559,12506,635,344046
HHS Regions,Region 5,2022,46,4.42155,4.10397,4197,1950,,5833,715,610,13305,633,324198
HHS Regions,Region 5,2022,47,6.2308,5.66388,5223,2918,,7387,1155,1030,17713,633,312736
HHS Regions,Region 5,2022,48,6.11323,5.69998,5484,4355,,7405,1642,1531,20417,633,358194
HHS Regions,Region 5,2022,49,6.06424,5.66232,4419,4129,,7881,1658,1524,19611,630,346342
HHS Regions,Region 5,2022,50,6.02843,5.67986,4019,4120,,7422,1584,1521,18666,621,328635
HHS Regions,Region 5,2022,51,5.27844,4.95373,3143,3247,,4863,1341,1302,13896,627,280516
HHS Regions,Region 5,2022,52,4.17394,3.95473,2759,2959,,2858,1350,1388,11314,627,286088
HHS Regions,Region 5,2023,1,2.73109,2.62068,1736,2091,,1851,1030,1070,7778,624,296793
HHS Regions,Region 5,2023,2,1.9108,1.84209,1128,1355,,1553,618,597,5251,620,285057
HHS Regions,Region 5,2023,3,1.70732,1.60493,1079,1065,,1468,479,413,4504,623,280635
HHS Regions,Region 5,2023,4,1.69198,1.60962,1171,1073,,1628,391,391,4654,625,289137
HHS Regions,Region 5,2023,5,1.67267,1.60442,1090,1085,,1755,374,361,4665,620,290760
HHS Regions,Region 5,2023,6,1.76133,1.68179,1179,1174,,1969,441,393,5156,628,306579
HHS Regions,Region 5,2023,7,1.78395,1.70754,1328,1131,,1880,435,381,5155,615,301896
HHS Regions,Region 5,2023,8,1.89671,1.80031,1478,1128,,1919,465,434,5424,622,301282
HHS Regions,Region 5,2023,9,1.85078,1.75069,1490,1140,,1912,447,428,5417,620,309420
HHS Regions,Region 5,2023,10,1.79785,1.71238,1486,1100,,1828,415,427,5256,619,306941
HHS Regions,Region 5,2023,11,1.92038,1.82716,1706,1145,,1951,440,379,5621,617,307636
HHS Regions,Region 5,2023,12,1.85013,1.76658,1643,1085,,2024,404,396,5552,617,314279
HHS Regions,Region 5,2023,13,1.70696,1.62617,1512,1015,,1672,358,406,4963,614,305196
HHS Regions,Region 5,2023,14,1.52981,1.45596,1286,906,,1355,408,394,4349,616,298703
HHS Regions,Region 5,2023,15,1.37556,1.2909,1230,842,,1272,333,358,4035,618,312573
HHS Regions,Region 5,2023,16,1.30696,1.24956,1063,781,,1409,313,298,3864,613,309230
HHS Regions,Region 5,2023,17,1.30569,1.24245,1116,747,,1389,287,270,3809,612,306571
HHS Regions,Region 5,2023,18,1.30276,1.25391,1074,767,,1464,266,338,3909,618,311745
HHS Regions,Region 5,2023,19,1.26265,1.18358,1006,724,,1471,258,260,3719,610,314215
HHS Regions,Region 5,2023,20,1.20782,1.16035,819,513,,1103,219,226,2880,608,248201
HHS Regions,Region 5,2023,21,1.18641,1.11031,969,634,,1295,234,241,3373,600,303790
HHS Regions,Region 5,2023,22,1.21494,1.11152,895,617,,1212,211,267,3202,595,288075
HHS Regions,Region 5,2023,23,0.929318,0.894846,774,597,,896,207,241,2715,596,303404
HHS Regions,Region 5,2023,24,0.856146,0.807347,667,525,,766,183,222,2363,595,292687
HHS Regions,Region 5,2023,25,0.793123,0.735645,585,494,,721,179,208,2187,594,297290
HHS Regions,Region 5,2023,26,0.700815,0.643781,509,432,,599,152,186,1878,588,291714
HHS Regions,Region 5,2023,27,0.695564,0.631784,468,373,,563,168,215,1787,601,282850
HHS Regions,Region 5,2023,28,0.629254,0.578636,450,372,,528,171,198,1719,595,297078
HHS Regions,Region 5,2023,29,0.662811,0.598141,494,393,,524,153,197,1761,592,294412
HHS Regions,Region 5,2023,30,0.634471,0.579893,438,401,,513,192,177,1721,592,296779
HHS Regions,Region 5,2023,31,0.694586,0.632043,482,462,,554,191,199,1888,592,298714
HHS Regions,Region 5,2023,32,0.697384,0.656587,465,456,,642,206,223,1992,594,303387
HHS Regions,Region 5,2023,33,0.749457,0.715688,529,530,,647,207,209,2122,593,296498
HHS Regions,Region 5,2023,34,0.93073,0.875615,608,641,,885,248,280,2662,594,304015
HHS Regions,Region 5,2023,35,1.05974,1.01555,721,703,,1135,276,318,3153,594,310471
HHS Regions,Region 5,2023,36,1.1728,1.12311,885,789,,1137,276,349,3436,588,305936
HHS Regions,Region 5,2023,37,1.23282,1.15749,851,798,,1310,354,334,3647,593,315078
HHS Regions,Region 5,2023,38,1.40877,1.31819,1075,917,,1450,323,339,4104,587,311337
HHS Regions,Region 5,2023,39,1.37123,1.30155,1015,900,,1495,368,348,4126,593,317007
HHS Regions,Region 5,2023,40,1.35477,1.27636,1357,1027,,1908,408,427,5127,831,401689
HHS Regions,Region 5,2023,41,1.48786,1.3768,1439,1138,,1847,452,464,5340,831,387855
HHS Regions,Region 5,2023,42,1.53275,1.4328,1519,1115,,1874,451,480,5439,834,379607
HHS Regions,Region 5,2023,43,1.64398,1.5239,1621,1206,,2067,501,491,5886,833,386246
HHS Regions,Region 5,2023,44,1.6912,1.56371,1653,1262,,2243,469,489,6116,840,391121
HHS Regions,Region 5,2023,45,1.89739,1.77289,2060,1407,,2602,572,581,7222,834,407357
HHS Regions,Region 5,2023,46,2.14428,2.01931,2412,1803,,2920,683,622,8440,841,417964
HHS Regions,Region 5,2023,47,2.42768,2.26429,2501,1703,,2594,738,739,8275,836,365457
HHS Regions,Region 5,2023,48,2.65181,2.46407,2795,2570,,3207,972,903,10447,837,423973
HHS Regions,Region 5,2023,49,2.76993,2.60196,2866,2456,,3635,1064,926,10947,835,420722
HHS Regions,Region 5,2023,50,3.15631,3.0693,3233,2992,,4343,1191,963,12722,836,414492
HHS Regions,Region 5,2023,51,3.79223,3.67392,3351,3509,,4827,1496,1290,14473,826,393939
HHS Regions,Region 5,2023,52,4.63214,4.58455,3893,4291,,4571,1883,1966,16604,827,362173
HHS Regions,Region 5,2024,1,3.70672,3.69856,3197,4183,,3357,1847,1728,14312,825,386961
HHS Regions,Region 5,2024,2,3.14359,3.06955,2338,3360,,3323,1394,1249,11664,830,379991
HHS Regions,Region 5,2024,3,2.96298,2.85738,1846,2771,,3049,1169,950,9785,832,342446
HHS Regions,Region 5,2024,4,3.05886,3.02651,1919,3137,,4155,1267,951,11429,832,377630
HHS Regions,Region 5,2024,5,3.42079,3.38262,2139,3359,,5285,1249,987,13019,826,384879
HHS Regions,Region 5,2024,6,4.10786,4.05201,2627,3981,,6760,1486,1256,16110,824,397580
HHS Regions,Region 5,2024,7,4.37654,4.3801,2701,4396,,6811,1582,1373,16863,825,384991
HHS Regions,Region 5,2024,8,4.63936,4.66004,2858,4931,,7017,1731,1522,18059,818,387529
HHS Regions,Region 5,2024,9,4.53086,4.58558,2962,4993,,7018,1819,1508,18300,823,399077
HHS Regions,Region 5,2024,10,4.09032,4.23871,2736,4373,,6428,1548,1392,16477,820,388727
HHS Regions,Region 5,2024,11,3.4551,3.57831,2436,3707,,5714,1226,1081,14164,821,395829
HHS Regions,Region 5,2024,12,3.02129,3.16026,2281,3295,,4640,1143,908,12267,824,388164
HHS Regions,Region 5,2024,13,2.91803,3.07001,2304,3245,,3894,1087,1014,11544,822,376025
HHS Regions,Region 5,2024,14,2.46733,2.61229,2063,2966,,2984,968,918,9899,825,378939
HHS Regions,Region 5,2024,15,2.05086,2.13259,1800,2259,,2690,769,720,8238,822,386291
HHS Regions,Region 5,2024,16,1.64135,1.70122,1453,1730,,2355,575,536,6649,816,390838
HHS Regions,Region 5,2024,17,1.6062,1.62481,1384,1505,,2251,531,498,6169,818,379676
HHS Regions,Region 5,2024,18,1.47263,1.46586,1344,1327,,2085,490,452,5698,819,388715
HHS Regions,Region 5,2024,19,1.2985,1.26233,1212,1033,,1605,397,411,4658,815,368999
HHS Regions,Region 5,2024,20,1.19798,1.16411,1102,856,,1459,351,385,4153,810,356753
HHS Regions,Region 5,2024,21,1.13195,1.06094,1013,833,,1299,329,352,3826,808,360623
HHS Regions,Region 5,2024,22,1.1354,1.05157,939,756,,1150,320,355,3520,806,334737
HHS Regions,Region 5,2024,23,0.95569,0.879042,814,743,,903,324,332,3116,804,354477
HHS Regions,Region 5,2024,24,0.88176,0.805605,710,701,,791,307,314,2823,799,350420
HHS Regions,Region 5,2024,25,0.792175,0.715059,604,621,,696,290,299,2510,802,351020
HHS Regions,Region 5,2024,26,0.802664,0.727688,575,684,,754,304,302,2619,799,359907
HHS Regions,Region 5,2024,27,0.761481,0.718724,477,665,,711,294,370,2517,793,350204
HHS Regions,Region 5,2024,28,0.745345,0.696873,482,728,,787,285,358,2640,792,378835
HHS Regions,Region 5,2024,29,0.772911,0.699534,486,710,,765,301,316,2578,790,368531
HHS Regions,Region 5,2024,30,0.822404,0.749917,480,709,,730,278,365,2562,780,341638
HHS Regions,Region 5,2024,31,0.857965,0.778344,504,774,,844,335,343,2800,792,359738
HHS Regions,Region 5,2024,32,0.874508,0.80308,486,816,,870,323,369,2864,787,356627
HHS Regions,Region 5,2024,33,0.926404,0.881704,550,838,,1029,356,394,3167,791,359191
HHS Regions,Region 5,2024,34,1.08104,1.03462,672,963,,1317,397,414,3763,792,363710
HHS Regions,Region 5,2024,35,1.11654,1.05819,717,1027,,1448,388,426,4006,795,378571
HHS Regions,Region 5,2024,36,1.23915,1.16561,804,1020,,1545,388,416,4173,794,358010
HHS Regions,Region 5,2024,37,1.32705,1.2154,858,1118,,1925,396,471,4768,798,392300
HHS Regions,Region 5,2024,38,1.33429,1.24091,851,1216,,2065,454,481,5067,809,408328
HHS Regions,Region 5,2024,39,1.31553,1.22259,895,1179,,1910,433,428,4845,804,396291
HHS Regions,Region 5,2024,40,1.35625,1.2906,1024,1238,,2312,457,433,5464,873,423368
HHS Regions,Region 5,2024,41,1.55367,1.45156,1174,1343,,2800,426,421,6164,873,424646
HHS Regions,Region 5,2024,42,1.73533,1.62086,1298,1397,,2991,509,406,6601,866,407252
HHS Regions,Region 5,2024,43,1.79129,1.65066,1474,1605,,3150,492,455,7176,872,434735
HHS Regions,Region 5,2024,44,1.83228,1.70304,1486,1684,,3006,501,495,7172,870,421129
HHS Regions,Region 5,2024,45,1.80963,1.67678,1526,1611,,3004,510,430,7081,868,422297
HHS Regions,Region 5,2024,46,1.88416,1.74935,1649,1664,,3061,513,506,7393,871,422614
HHS Regions,Region 5,2024,47,2.0219,1.88148,1812,1745,,3489,651,498,8195,869,435561
HHS Regions,Region 5,2024,48,2.17031,2.05355,1977,1632,,2886,562,565,7622,869,371163
HHS Regions,Region 5,2024,49,2.27639,2.16008,2172,2119,,3304,776,709,9080,868,420354
HHS Regions,Region 5,2024,50,2.5531,2.426,2447,2374,,3841,788,792,10242,869,422177
HHS Regions,Region 5,2024,51,3.26523,3.0687,3240,3033,,4637,1092,1021,13023,857,424381
HHS Regions,Region 5,2024,52,5.0004,4.8128,4910,4643,,5539,1981,2089,19162,859,398147
HHS Regions,Region 5,2025,1,4.75488,4.60857,4693,5209,,4386,2310,2591,19189,865,416376
HHS Regions,Region 5,2025,2,3.96151,3.8675,3208,4404,,4465,2134,1805,16016,868,414118
HHS Regions,Region 5,2025,3,4.69997,4.76546,3842,5076,,6899,2256,1843,19916,867,417924
HHS Regions,Region 5,2025,4,6.11882,6.2687,4591,6759,,8571,2816,2294,25031,867,399301
HHS Regions,Region 5,2025,5,6.67897,6.71231,5210,7580,,10399,3444,3083,29716,867,442709
HHS Regions,Region 5,2025,6,8.00921,7.98566,6259,8687,,12837,4098,3696,35577,859,445511
HHS Regions,Region 5,2025,7,8.0178,8.23627,5814,8837,,11713,4308,4288,34960,861,424464
HHS Regions,Region 5,2025,8,6.67472,6.90183,4871,7517,,8491,3734,3664,28277,863,409703
HHS Regions,Region 5,2025,9,5.16734,5.35146,3663,5586,,6815,2915,3050,22029,859,411645
HHS Regions,Region 5,2025,10,4.3028,4.50275,3216,4647,,5747,2279,2372,18261,858,405552
HHS Regions,Region 5,2025,11,3.50017,3.66999,2535,3638,,4904,1703,1926,14706,849,400710
HHS Regions,Region 5,2025,12,2.71465,2.89298,2033,3031,,3776,1289,1364,11493,855,397272
HHS Regions,Region 5,2025,13,2.30125,2.36589,1844,2351,,2995,930,958,9078,850,383703
